Name,Date,Value,Ud,Set
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2016-05-01,8.05,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2016-06-01,8.05,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2016-07-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2016-08-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2016-09-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2016-10-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2016-11-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2016-12-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-01-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-02-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-03-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-04-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-05-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-06-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-07-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-08-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-09-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-10-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-11-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2017-12-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-01-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-02-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-03-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-04-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-05-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-06-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-07-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-08-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-09-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-10-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-11-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2018-12-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-01-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-02-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-03-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-04-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-05-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-06-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-07-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-08-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-09-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-10-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-11-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2019-12-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-01-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-02-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-03-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-04-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-05-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-06-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-07-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-08-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-09-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-10-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-11-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2020-12-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-01-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-02-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-03-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-04-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-05-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-06-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-07-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-08-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-09-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-10-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-11-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2021-12-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2022-01-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2022-02-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2022-03-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2022-04-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2022-05-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2022-06-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2022-07-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2022-08-01,8,%,BCE_TIPOS
Tipo de interés. Tipos legales. Interés de demora en operaciones comerciales,2022-09-01,8,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2012-10-01,0.223,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2012-11-01,0.191,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2012-12-01,0.169,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-01-01,0.287,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-02-01,0.31,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-03-01,0.246,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-04-01,0.229,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-05-01,0.207,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-06-01,0.291,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-07-01,0.302,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-08-01,0.326,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-09-01,0.318,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-10-01,0.317,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-11-01,0.256,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2013-12-01,0.297,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-01-01,0.305,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-02-01,0.265,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-03-01,0.303,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-04-01,0.301,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-05-01,0.257,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-06-01,0.199,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-07-01,0.19,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-08-01,0.174,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-09-01,0.087,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-10-01,0.09,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-11-01,0.083,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2014-12-01,0.081,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-01-01,0.039,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-02-01,0.04099999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-03-01,0.01,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-04-01,-0.004,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-05-01,-0.002,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-06-01,0.017,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-07-01,-0.006999999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-08-01,-0.028,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-09-01,-0.042,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-10-01,-0.084,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-11-01,-0.168,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2015-12-01,-0.173,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-01-01,-0.215,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-02-01,-0.282,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-03-01,-0.28,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-04-01,-0.274,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-05-01,-0.277,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-06-01,-0.294,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-07-01,-0.339,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-08-01,-0.328,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-09-01,-0.332,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-10-01,-0.313,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-11-01,-0.292,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2016-12-01,-0.296,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-01-01,-0.311,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-02-01,-0.296,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-03-01,-0.285,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-04-01,-0.304,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-05-01,-0.31,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-06-01,-0.314,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-07-01,-0.305,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-08-01,-0.316,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-09-01,-0.318,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-10-01,-0.317,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-11-01,-0.322,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2017-12-01,-0.319,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-01-01,-0.312,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-02-01,-0.309,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-03-01,-0.314,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-04-01,-0.316,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-05-01,-0.303,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-06-01,-0.296,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-07-01,-0.305,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-08-01,-0.291,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-09-01,-0.293,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-10-01,-0.286,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-11-01,-0.295,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2018-12-01,-0.291,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-01-01,-0.289,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-02-01,-0.291,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-03-01,-0.3,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-04-01,-0.316,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-05-01,-0.333,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-06-01,-0.399,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-07-01,-0.474,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-08-01,-0.536,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-09-01,-0.507,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-10-01,-0.464,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-11-01,-0.417,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2019-12-01,-0.406,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-01-01,-0.401,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-02-01,-0.444,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-03-01,-0.472,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-04-01,-0.323,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-05-01,-0.366,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-06-01,-0.422,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-07-01,-0.461,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-08-01,-0.481,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-09-01,-0.512,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-10-01,-0.535,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-11-01,-0.542,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2020-12-01,-0.555,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-01-01,-0.5579999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-02-01,-0.5489999999999999,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-03-01,-0.544,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-04-01,-0.546,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-05-01,-0.537,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-06-01,-0.535,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-07-01,-0.537,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-08-01,-0.545,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-09-01,-0.531,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-10-01,-0.513,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-11-01,-0.51,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2021-12-01,-0.516,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2022-01-01,-0.482,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2022-02-01,-0.334,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2022-03-01,-0.24,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2022-04-01,0.024,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2022-05-01,0.313,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2022-06-01,0.85,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2022-07-01,0.905,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2022-08-01,1.206,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A un año,2022-09-01,2.187,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2012-10-01,0.48,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2012-11-01,0.415,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2012-12-01,0.365,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-01-01,0.531,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-02-01,0.58,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-03-01,0.461,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-04-01,0.426,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-05-01,0.388,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-06-01,0.55,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-07-01,0.544,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-08-01,0.603,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-09-01,0.614,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-10-01,0.5670000000000001,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-11-01,0.46,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2013-12-01,0.495,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2014-01-01,0.511,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2014-02-01,0.446,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2014-03-01,0.482,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2014-04-01,0.474,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2014-05-01,0.407,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2014-06-01,0.331,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2014-07-01,0.321,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2014-08-01,0.309,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2014-09-01,0.216,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2014-10-01,0.217,%,BCE_TIPOS
Tipo de interés. De referencia. Préstamos hipotecarios para calcular el valor de mercado. IRS. A dos años,2014-11-01,0.214,%,BCE_TIPOS
